customer_id,age,income,tenure_months,recency_days,num_purchases_last_year,avg_order_value,web_visits_last_month,email_open_rate,email_click_rate,prev_campaigns_contacted,prev_campaign_response,discount_offered_pct,has_loyalty_card,contact_channel,channel_preference,region,device,customer_segment,responded
CUST-90849,28,49900.0,29,104,8,108.85,4,0.16,0.034,5,0,10,1,SMS,Email,South,Desktop,Regular,0
CUST-90850,48,60100.0,11,33,2,33.79,8,0.215,0.017,3,0,10,0,SMS,Push,South,Mobile,VIP,0
CUST-90851,32,,6,84,2,143.61,8,0.574,0.166,3,0,5,0,Email,SMS,North,Desktop,New,0
CUST-90852,25,33300.0,15,102,2,84.6,5,0.107,0.049,1,1,30,1,Email,Email,North,Mobile,Regular,0
CUST-90853,30,51000.0,31,62,2,25.23,2,0.089,0.017,1,0,10,0,Email,Email,East,Mobile,VIP,0
CUST-90854,59,65800.0,15,48,4,34.2,5,0.571,0.499,3,0,10,1,Push,SMS,South,Mobile,Regular,0
CUST-90855,43,53700.0,15,87,6,58.86,7,0.6,0.247,3,0,5,1,Push,SMS,South,Desktop,Regular,0
CUST-90856,55,26700.0,25,72,3,37.37,5,0.616,0.184,3,0,20,1,Email,SMS,North,Mobile,VIP,0
CUST-90857,34,60600.0,48,98,7,80.03,9,0.516,0.318,1,0,15,1,SMS,SMS,West,Desktop,Regular,0
CUST-90858,52,54300.0,2,61,4,54.94,3,0.587,0.131,3,0,10,0,Push,Email,South,Mobile,VIP,0
CUST-90859,32,61400.0,10,75,4,133.03,6,0.111,0.025,3,0,20,1,Push,Email,West,Desktop,VIP,0
CUST-90860,38,75800.0,8,19,5,110.94,8,0.096,0.017,2,0,15,0,Email,SMS,South,Mobile,Regular,0
CUST-90861,72,73300.0,17,63,4,86.05,9,0.293,0.012,3,0,25,0,SMS,SMS,North,Mobile,Regular,0
CUST-90862,50,60600.0,45,28,5,94.93,3,0.547,0.19,2,0,25,0,Email,Email,South,Tablet,Regular,1
CUST-90863,33,58500.0,36,5,1,75.16,4,0.525,0.209,1,0,5,0,Push,Phone,East,Mobile,Dormant,0
CUST-90864,39,28900.0,28,97,4,110.54,6,0.34,0.082,5,0,15,1,Email,SMS,West,Mobile,Regular,0
CUST-90865,44,49200.0,39,41,4,138.83,8,0.511,0.217,3,0,15,1,Phone,Email,West,Mobile,New,0
CUST-90866,56,56600.0,23,62,10,146.05,1,0.264,0.066,3,1,30,0,SMS,SMS,East,Tablet,Dormant,0
CUST-90867,34,43600.0,27,29,7,55.06,7,0.323,0.24,2,0,10,1,Email,Email,North,Mobile,Dormant,0
CUST-90868,18,54000.0,73,38,6,83.64,5,0.12,0.004,4,0,10,0,Email,SMS,East,Mobile,Dormant,0
CUST-90869,36,34700.0,43,5,4,20.3,2,0.581,0.278,6,0,10,0,Push,SMS,North,Mobile,Regular,0
CUST-90870,40,84200.0,56,90,3,24.29,9,0.498,0.188,5,0,5,1,Email,Email,East,Desktop,Regular,0
CUST-90871,41,97200.0,87,8,5,55.06,10,0.885,0.184,2,1,20,1,Phone,Email,East,Mobile,Dormant,1
CUST-90872,57,43800.0,9,85,6,24.08,9,0.371,0.022,3,0,5,0,Email,Push,North,Mobile,Dormant,0
CUST-90873,44,60400.0,95,6,5,98.95,6,0.539,0.052,1,0,5,0,Email,Push,West,Mobile,VIP,0
CUST-90874,51,47100.0,9,44,4,26.69,9,0.33,0.164,2,0,20,0,Push,SMS,West,Mobile,Dormant,0
CUST-90875,26,78500.0,60,134,4,35.94,5,0.286,0.15,4,0,30,0,Phone,Push,West,Desktop,Regular,0
CUST-90876,51,61100.0,22,162,4,129.3,4,0.219,0.079,1,0,15,1,Email,Email,West,Mobile,New,0
CUST-90877,67,53600.0,91,66,3,134.85,6,0.548,0.273,4,1,5,0,SMS,Email,East,Desktop,Regular,0
CUST-90878,50,47300.0,59,8,6,101.87,7,0.491,0.198,5,1,20,0,SMS,Email,North,Mobile,New,0
CUST-90879,43,54600.0,13,21,3,101.25,9,0.465,0.072,0,1,25,0,Email,SMS,North,Desktop,Dormant,0
CUST-90880,42,31000.0,39,9,4,73.88,8,0.435,0.051,2,0,15,0,Phone,Email,South,Desktop,Regular,0
CUST-90881,63,66200.0,40,298,7,101.3,7,0.223,0.033,2,0,5,0,Email,Email,East,Desktop,Regular,0
CUST-90882,28,37000.0,16,197,4,38.29,3,0.31,0.093,1,0,10,0,Email,Email,South,Mobile,New,0
CUST-90883,39,63200.0,31,102,6,131.67,4,0.578,0.088,7,0,30,1,SMS,Email,South,Mobile,New,0
CUST-90884,46,54700.0,16,67,2,71.22,4,0.539,0.19,2,0,10,1,Email,Email,South,Desktop,Regular,0
CUST-90885,50,75000.0,21,93,1,72.62,8,0.365,0.063,0,0,5,1,Email,Email,North,Mobile,New,0
CUST-90886,34,51600.0,25,46,5,57.03,3,0.13,0.051,2,0,5,0,SMS,Push,South,Mobile,New,0
CUST-90887,44,73500.0,27,182,2,194.58,2,0.237,0.045,6,0,5,0,Email,SMS,North,Mobile,Regular,0
CUST-90888,36,32600.0,11,102,4,49.68,8,0.274,0.064,4,0,20,0,SMS,Push,East,Mobile,Regular,0
CUST-90889,42,64800.0,82,11,5,125.23,6,0.688,0.461,2,1,5,0,Push,Push,West,Mobile,Regular,1
CUST-90890,38,47300.0,8,354,2,26.46,5,0.517,0.123,2,0,25,0,SMS,Email,East,Mobile,Regular,0
CUST-90891,25,56100.0,30,33,2,84.76,3,0.701,0.113,4,1,15,0,Email,Phone,South,Desktop,New,0
CUST-90892,40,53500.0,16,33,1,98.73,5,0.296,0.119,1,0,20,1,Email,Email,East,Mobile,Regular,0
CUST-90893,51,71700.0,61,61,6,95.74,7,0.355,0.069,3,0,5,0,Email,SMS,West,Mobile,Regular,0
CUST-90894,27,12000.0,19,46,6,63.38,4,0.606,0.034,4,0,5,0,Phone,Email,West,Mobile,New,0
CUST-90895,37,58800.0,18,49,5,73.93,3,0.664,0.339,2,0,10,0,SMS,Email,South,Mobile,Regular,0
CUST-90896,49,20600.0,79,55,5,128.77,4,0.546,0.392,2,0,15,0,Email,Email,East,Desktop,Dormant,0
CUST-90897,26,77300.0,18,9,4,67.75,4,0.53,0.233,4,0,20,1,SMS,Email,North,Tablet,New,0
CUST-90898,42,,25,124,5,68.37,7,0.424,0.153,2,0,10,1,Email,SMS,West,Desktop,New,0
CUST-90899,26,30900.0,14,45,5,124.31,4,0.506,0.202,0,0,25,1,Email,Email,North,Mobile,Regular,0
CUST-90900,55,16800.0,37,11,4,31.8,7,0.69,0.037,7,0,20,0,SMS,Email,West,Mobile,New,0
CUST-90901,70,86400.0,30,17,6,38.33,10,0.428,0.297,2,1,5,1,Email,Phone,North,Mobile,Regular,1
CUST-90902,66,24900.0,11,16,7,97.27,8,0.355,0.129,5,1,15,0,Email,Email,South,Mobile,Dormant,0
CUST-90903,37,54400.0,32,3,3,46.86,6,0.265,0.126,1,0,5,1,Email,SMS,East,Mobile,Regular,0
CUST-90904,50,40700.0,17,29,6,99.3,5,0.141,0.027,1,0,10,1,Phone,SMS,East,Desktop,Dormant,0
CUST-90905,42,14200.0,35,48,8,133.99,5,0.395,0.103,5,0,15,0,Email,SMS,West,Mobile,Dormant,0
CUST-90906,41,44900.0,10,85,4,150.46,4,0.47,0.178,3,0,5,0,SMS,Email,South,Mobile,Regular,0
CUST-90907,60,65900.0,46,99,8,92.99,5,0.513,0.076,3,0,30,1,SMS,Push,East,Desktop,Regular,0
CUST-90908,23,48100.0,51,540,3,61.21,6,0.678,0.056,6,0,5,0,Email,Email,East,Desktop,Regular,0
CUST-90909,54,71800.0,13,27,8,52.54,5,0.467,0.085,2,1,15,1,Email,Email,East,Mobile,Regular,1
CUST-90910,39,44400.0,25,64,5,57.47,10,0.197,0.091,3,0,10,1,Email,SMS,East,Mobile,VIP,0
CUST-90911,58,52100.0,40,33,1,107.56,6,0.051,0.004,7,0,5,1,Email,Push,East,Mobile,Dormant,0
CUST-90912,42,43900.0,8,14,7,183.33,6,0.795,0.197,8,1,20,1,Email,Email,North,Mobile,Dormant,0
CUST-90913,31,59200.0,28,45,6,41.77,5,0.339,0.19,0,0,15,1,Email,Email,North,Desktop,Regular,1
CUST-90914,44,91900.0,32,9,6,102.47,2,0.706,0.204,1,0,30,1,Email,Email,South,Mobile,VIP,0
CUST-90915,50,59600.0,9,1,3,118.75,5,0.444,0.037,2,0,30,0,Email,Phone,East,Desktop,Regular,1
CUST-90916,40,56100.0,13,31,5,32.0,3,0.49,0.02,4,0,5,1,SMS,Push,North,Mobile,Regular,0
CUST-90917,46,39000.0,59,378,6,,5,0.155,0.062,4,0,5,1,Phone,SMS,East,Desktop,Regular,0
CUST-90918,33,36100.0,34,8,3,76.85,4,0.724,0.151,5,0,5,0,Push,Push,West,Mobile,Regular,1
CUST-90919,18,82700.0,20,49,7,73.43,2,0.321,0.041,4,0,20,0,Email,Email,South,Mobile,VIP,1
CUST-90920,52,28600.0,10,111,6,74.3,8,0.595,0.21,3,0,20,1,SMS,Push,North,Mobile,Dormant,0
CUST-90921,49,32800.0,40,343,4,11.58,4,0.131,0.034,2,0,15,1,SMS,Email,East,Mobile,Regular,0
CUST-90922,42,50000.0,16,102,4,83.33,6,0.225,0.173,4,0,20,0,Push,Phone,East,Mobile,Regular,0
CUST-90923,41,43000.0,97,20,4,43.01,13,0.458,0.177,5,0,5,0,Push,Email,North,Mobile,Dormant,0
CUST-90924,53,93100.0,33,23,4,56.36,6,0.359,0.097,4,1,25,1,Push,SMS,West,Desktop,Regular,0
CUST-90925,34,12000.0,53,61,5,127.81,2,0.722,0.243,3,1,10,1,Email,Email,South,Desktop,Regular,0
CUST-90926,31,59600.0,30,11,4,258.26,5,0.274,0.109,4,0,15,1,Push,Phone,South,Mobile,Regular,0
CUST-90927,38,67000.0,68,75,6,50.14,6,0.509,0.018,3,0,5,1,Email,SMS,South,Mobile,Dormant,0
CUST-90928,55,28500.0,34,16,4,50.83,4,0.374,0.096,1,0,10,0,Push,Push,East,Mobile,Dormant,0
CUST-90929,22,38500.0,12,219,6,56.3,4,0.585,0.06,1,0,10,1,Email,SMS,East,Desktop,New,0
CUST-90930,55,61100.0,31,102,4,10.12,7,0.438,0.244,5,1,10,0,Push,SMS,North,Mobile,New,0
CUST-90931,32,86200.0,20,175,4,116.3,3,0.53,0.138,2,1,5,0,Phone,Email,West,Desktop,New,0
CUST-90932,26,32700.0,30,3,9,103.6,4,0.372,0.168,2,0,10,0,Email,Email,North,Desktop,New,1
CUST-90933,56,18800.0,22,64,5,47.47,7,0.42,0.04,3,0,15,0,Push,SMS,West,Mobile,Dormant,0
CUST-90934,39,72400.0,25,42,2,51.25,3,0.355,0.073,1,0,30,0,SMS,Phone,East,Mobile,Regular,0
CUST-90935,23,84000.0,17,111,2,214.94,11,0.126,0.066,3,0,25,0,Email,Email,North,Mobile,Regular,0
CUST-90936,35,45000.0,19,161,2,78.09,2,0.572,0.102,3,1,10,0,SMS,SMS,East,Tablet,Dormant,1
CUST-90937,52,12000.0,31,66,4,64.15,5,0.053,0.019,1,0,10,1,Email,Email,East,Desktop,New,0
CUST-90938,55,82500.0,21,47,6,91.66,9,0.162,0.045,2,0,5,0,SMS,SMS,North,Desktop,Dormant,0
CUST-90939,34,47800.0,52,99,4,116.13,4,0.57,0.058,2,0,15,0,Email,Email,South,Mobile,VIP,0
CUST-90940,45,75600.0,45,102,2,23.81,4,0.706,0.106,1,0,10,0,Email,Email,South,Desktop,New,0
CUST-90941,49,51100.0,19,33,3,91.78,6,0.324,0.086,1,0,5,0,Email,Email,West,Mobile,Regular,0
CUST-90942,32,44100.0,9,68,1,44.86,6,0.746,0.124,1,1,30,1,Push,Email,East,Mobile,Dormant,1
CUST-90943,45,42500.0,60,104,5,63.66,5,0.379,0.17,1,0,15,0,Email,Push,North,Desktop,Regular,0
CUST-90944,40,82900.0,19,45,4,104.35,4,0.132,0.042,2,0,10,0,Email,SMS,North,Desktop,Regular,0
CUST-90945,33,82100.0,9,22,5,32.25,3,0.348,0.065,2,0,10,1,Email,Email,North,Mobile,VIP,0
CUST-90946,34,12000.0,14,63,3,21.52,11,0.263,0.056,3,0,20,1,SMS,Email,South,Desktop,Regular,0
CUST-90947,41,32300.0,21,124,8,93.31,7,0.452,0.224,3,0,20,1,Email,Push,South,Mobile,Regular,0
CUST-90948,40,89300.0,62,32,5,118.42,7,0.322,0.146,0,0,20,0,SMS,Push,West,Desktop,Regular,0
CUST-90949,33,44300.0,45,137,5,10.3,6,0.151,0.026,1,0,10,0,Email,Push,North,Desktop,Dormant,0
CUST-90950,34,23400.0,28,8,2,54.52,4,0.717,0.16,3,0,10,0,Email,Email,North,Mobile,Dormant,0
CUST-90951,54,52100.0,8,121,3,45.41,7,0.38,0.176,6,0,10,1,SMS,Push,North,Desktop,Dormant,0
CUST-90952,43,49700.0,20,58,2,109.02,5,0.298,0.093,4,0,10,0,Phone,Email,West,Tablet,Regular,0
CUST-90953,52,50000.0,16,2,6,87.77,8,0.535,0.093,0,1,30,0,Push,Phone,North,Mobile,Dormant,0
CUST-90954,56,41900.0,67,57,5,174.14,5,0.472,0.143,3,0,15,1,Email,Push,South,Mobile,Regular,1
CUST-90955,48,45500.0,23,25,7,106.35,3,0.35,0.079,5,0,20,1,SMS,SMS,North,Desktop,Regular,0
CUST-90956,70,42400.0,107,31,4,90.4,2,0.452,0.182,2,0,5,1,Push,Email,East,Mobile,Regular,1
CUST-90957,29,59000.0,37,31,3,,9,0.3,0.099,2,0,5,1,Push,Email,West,Tablet,Regular,0
CUST-90958,51,34900.0,15,160,4,81.34,8,0.246,0.037,5,0,25,1,SMS,Email,South,Mobile,Regular,0
CUST-90959,36,45900.0,30,74,4,33.87,7,0.564,0.124,3,0,25,0,Email,SMS,West,Mobile,Dormant,0
CUST-90960,64,49000.0,13,30,4,52.86,2,0.437,0.071,4,0,15,1,Email,SMS,South,Mobile,New,0
CUST-90961,62,79400.0,36,36,6,76.1,2,0.51,0.13,7,1,10,0,SMS,Email,East,Desktop,Dormant,0
CUST-90962,18,59800.0,3,67,5,47.53,9,0.694,0.242,4,1,15,0,Email,Email,South,Mobile,Regular,1
CUST-90963,27,49700.0,57,148,7,64.44,3,0.52,0.201,2,1,10,0,Email,Email,North,Desktop,VIP,1
CUST-90964,49,63300.0,30,5,4,91.24,8,0.294,0.04,2,0,25,0,Email,Email,East,Desktop,Regular,0
CUST-90965,50,60500.0,44,31,4,29.87,4,0.163,0.017,4,0,15,1,Email,SMS,West,Tablet,New,0
CUST-90966,50,74800.0,9,129,3,74.84,9,0.26,0.027,2,0,20,1,SMS,Push,North,Mobile,VIP,0
CUST-90967,39,62600.0,99,22,4,105.86,7,0.36,0.057,5,0,10,1,Email,Email,East,Desktop,Regular,0
CUST-90968,46,89700.0,9,4,5,154.17,3,0.132,0.024,1,0,20,1,SMS,Email,South,Desktop,Dormant,0
CUST-90969,48,80200.0,30,51,5,65.77,7,0.551,0.038,5,0,10,1,Email,Email,East,Desktop,Dormant,1
CUST-90970,39,51100.0,9,125,7,112.21,6,0.501,0.049,3,0,5,0,Email,SMS,North,Desktop,VIP,0
CUST-90971,53,43300.0,20,106,2,18.2,10,0.535,0.177,4,0,10,1,Phone,SMS,South,Mobile,Regular,0
CUST-90972,18,70500.0,33,103,3,97.29,4,0.528,0.319,4,1,5,0,Phone,Push,West,Mobile,New,0
CUST-90973,48,62800.0,7,64,7,85.65,2,0.076,0.006,4,0,20,1,Push,SMS,South,Mobile,New,0
CUST-90974,27,50000.0,23,71,2,96.03,6,0.229,0.02,1,0,10,1,Push,Email,East,Mobile,New,0
CUST-90975,52,21000.0,35,51,3,75.14,9,0.229,0.047,3,0,20,0,Email,Phone,South,Mobile,Regular,0
CUST-90976,37,13500.0,11,103,3,70.35,6,0.343,0.106,2,0,30,0,Push,Phone,South,Mobile,VIP,0
CUST-90977,28,59300.0,47,65,4,163.9,4,0.351,0.066,1,1,5,0,Push,Email,East,Desktop,New,1
CUST-90978,45,68200.0,22,231,4,31.06,9,0.66,0.241,2,0,10,0,Push,Phone,East,Desktop,Regular,0
CUST-90979,28,68900.0,9,13,5,87.76,9,0.083,0.04,6,0,5,0,SMS,Email,East,Mobile,Regular,0
CUST-90980,28,25000.0,15,8,6,67.39,6,0.47,0.042,3,0,5,0,Email,SMS,South,Mobile,VIP,0
CUST-90981,20,73800.0,13,52,6,71.2,13,0.617,0.093,2,0,15,0,Push,Email,North,Mobile,Regular,0
CUST-90982,40,40800.0,25,13,5,104.02,4,0.768,0.044,3,0,10,0,Email,Email,South,Mobile,Regular,0
CUST-90983,46,60200.0,40,152,3,124.44,6,0.171,0.047,2,1,15,1,SMS,SMS,North,Mobile,Regular,0
CUST-90984,53,60800.0,26,92,6,72.2,3,0.523,0.138,5,0,10,1,Email,Email,North,Mobile,New,0
CUST-90985,38,35100.0,32,10,1,64.31,4,0.805,0.108,4,1,10,0,SMS,SMS,South,Mobile,Regular,0
CUST-90986,54,39600.0,25,60,7,145.03,4,0.596,0.135,3,0,15,1,Phone,Email,East,Mobile,VIP,0
CUST-90987,40,12000.0,38,95,5,103.5,5,0.733,0.146,3,0,25,0,Email,Email,North,Mobile,Dormant,0
CUST-90988,39,32700.0,53,1,6,23.64,4,0.177,0.011,3,0,5,0,SMS,Email,West,Tablet,Dormant,0
CUST-90989,47,14100.0,6,94,3,74.6,3,0.252,0.068,6,0,20,0,Push,Phone,South,Mobile,Regular,0
CUST-90990,54,61200.0,29,80,3,102.75,6,0.188,0.016,5,0,20,1,Email,Phone,North,Mobile,Regular,0
CUST-90991,36,53300.0,22,20,6,102.0,6,0.635,0.267,2,0,25,1,Email,Email,West,Mobile,Dormant,0
CUST-90992,37,71200.0,65,6,6,158.98,4,0.308,0.051,1,0,20,0,SMS,SMS,South,Mobile,Regular,0
CUST-90993,38,59500.0,51,62,3,79.63,5,0.794,0.237,3,0,15,1,Push,Push,North,Mobile,Regular,1
CUST-90994,41,38700.0,8,90,4,142.29,4,0.796,0.147,4,1,15,1,Email,SMS,South,Mobile,New,1
CUST-90995,28,59300.0,17,139,5,57.41,7,0.076,0.029,2,0,10,0,Email,Email,South,Tablet,New,0
CUST-90996,53,43800.0,4,23,5,44.4,4,0.251,0.075,4,0,5,1,Push,Push,South,Tablet,New,0
CUST-90997,35,64800.0,34,95,7,73.96,4,0.149,0.096,8,0,10,1,Email,SMS,South,Mobile,Regular,0
CUST-90998,46,58600.0,31,29,2,69.79,8,0.435,0.063,3,0,15,0,SMS,SMS,West,Mobile,VIP,1
CUST-90999,29,31200.0,20,33,2,52.98,4,0.655,0.063,4,0,20,0,Push,SMS,East,Desktop,New,0
CUST-91000,45,52000.0,6,140,5,120.8,10,0.7,0.282,2,1,10,1,Email,Email,South,Mobile,Regular,1
CUST-91001,45,53200.0,35,30,9,123.23,8,0.75,0.164,1,0,10,0,Push,Email,East,Mobile,Regular,0
CUST-91002,35,45500.0,12,23,2,99.6,6,0.795,0.205,2,0,15,1,Email,Phone,West,Mobile,New,0
CUST-91003,66,70800.0,40,121,6,145.35,10,0.165,0.018,5,0,5,1,SMS,Email,South,Mobile,Dormant,0
CUST-91004,45,88000.0,12,63,4,90.81,8,0.512,0.148,1,1,5,1,Push,Push,North,Mobile,New,0
CUST-91005,63,44300.0,88,10,2,96.36,4,0.724,0.187,5,0,20,0,Email,SMS,East,Desktop,Regular,1
CUST-91006,52,44600.0,63,66,4,80.12,11,0.357,0.002,5,0,25,0,Push,Email,East,Mobile,Regular,0
CUST-91007,31,12000.0,63,17,5,62.94,7,0.581,0.032,0,0,10,0,SMS,SMS,South,Mobile,New,0
CUST-91008,35,49300.0,4,129,7,99.78,8,0.43,0.112,3,0,5,0,Email,Email,South,Desktop,Regular,0
CUST-91009,46,42800.0,50,30,6,33.78,8,0.299,0.007,7,0,15,1,SMS,Push,North,Tablet,Regular,0
CUST-91010,41,12000.0,55,2,1,39.01,4,0.252,0.152,2,0,5,0,Email,Email,East,Desktop,Regular,0
CUST-91011,41,58100.0,14,198,7,84.32,8,0.723,0.208,1,0,10,1,SMS,Email,South,Desktop,New,0
CUST-91012,36,64400.0,25,179,4,100.37,4,0.348,0.009,2,1,25,0,SMS,Email,East,Tablet,Dormant,0
CUST-91013,18,36600.0,18,17,3,56.62,8,0.58,0.046,1,0,20,0,Email,Email,North,Mobile,Regular,0
CUST-91014,37,44200.0,45,24,2,108.98,6,0.49,0.046,5,0,10,1,Email,SMS,North,Mobile,Regular,0
CUST-91015,18,31700.0,96,87,6,84.48,2,0.244,0.109,4,0,10,0,Push,Phone,North,Mobile,New,0
CUST-91016,45,68000.0,10,206,3,181.02,9,0.449,0.034,1,1,10,0,Push,Phone,South,Desktop,New,0
CUST-91017,31,20100.0,8,10,8,162.8,10,0.27,0.105,1,0,5,0,Email,SMS,North,Desktop,Regular,1
CUST-91018,31,45400.0,37,11,6,46.82,4,0.515,0.023,3,0,5,0,Email,Email,North,Desktop,Regular,0
CUST-91019,37,93000.0,11,80,9,84.23,5,0.304,0.137,8,0,5,1,Email,Email,South,Desktop,VIP,0
CUST-91020,44,53100.0,43,7,2,17.88,7,0.577,0.109,4,0,10,0,Email,Push,North,Desktop,Dormant,0
CUST-91021,21,61800.0,20,411,5,232.47,7,0.818,0.132,4,0,15,1,SMS,Email,West,Mobile,Regular,0
CUST-91022,18,48900.0,35,206,2,84.55,5,0.374,0.035,4,0,10,1,Push,Push,East,Mobile,Dormant,0
CUST-91023,26,27300.0,47,7,9,85.23,9,0.348,0.113,3,0,15,0,Email,Push,North,Mobile,Dormant,0
CUST-91024,18,51300.0,30,70,3,90.61,13,0.167,0.015,2,0,15,0,SMS,Email,East,Mobile,New,0
CUST-91025,27,60500.0,50,61,9,90.49,6,0.432,0.138,2,0,10,0,Push,Push,North,Mobile,Regular,0
CUST-91026,61,30500.0,11,102,1,79.37,4,0.347,0.013,3,0,5,1,Email,SMS,West,Desktop,VIP,0
CUST-91027,26,59200.0,9,426,3,36.21,7,0.091,0.02,3,0,15,0,Email,Email,North,Mobile,New,0
CUST-91028,48,78100.0,30,120,1,57.27,8,0.229,0.103,5,0,20,1,Email,Phone,North,Desktop,Regular,0
CUST-91029,22,74500.0,10,68,6,109.66,5,0.408,0.183,3,0,15,0,Email,SMS,North,Desktop,Dormant,0
CUST-91030,44,18800.0,25,170,3,85.97,1,0.438,0.317,2,1,5,0,Email,Email,East,Mobile,Regular,1
CUST-91031,36,31500.0,37,9,8,116.23,8,0.554,0.223,1,0,10,1,Email,Phone,East,Tablet,New,0
CUST-91032,39,18100.0,25,22,7,110.34,5,0.573,0.143,3,0,5,0,Push,Email,East,Desktop,Regular,0
CUST-91033,47,74500.0,34,118,6,65.61,5,0.163,0.051,4,0,10,0,Phone,Email,West,Mobile,Dormant,0
CUST-91034,63,64800.0,32,21,4,58.29,4,0.116,0.081,0,0,25,1,Email,SMS,West,Desktop,Regular,0
CUST-91035,43,66800.0,2,3,7,51.89,8,0.076,0.021,4,0,15,1,SMS,SMS,East,Mobile,New,0
CUST-91036,42,,22,8,4,115.6,8,0.137,0.063,2,0,10,1,Push,SMS,North,Desktop,Regular,0
CUST-91037,27,,18,47,4,71.8,6,0.532,0.154,3,0,20,0,Email,Email,South,Mobile,Regular,0
CUST-91038,48,53600.0,63,3,2,79.12,7,0.153,0.014,2,0,25,1,Email,Email,East,Mobile,Dormant,0
CUST-91039,37,54100.0,59,189,5,125.24,7,0.773,0.117,8,0,30,0,SMS,Email,South,Mobile,VIP,0
CUST-91040,51,34100.0,17,128,1,113.52,7,0.444,0.024,2,0,15,0,Email,SMS,West,Tablet,Regular,0
CUST-91041,39,55000.0,48,33,3,56.78,10,0.409,0.062,2,0,10,0,Push,Push,East,Tablet,Dormant,0
CUST-91042,63,65500.0,21,16,5,92.89,4,0.492,0.028,1,0,15,0,Push,Email,North,Tablet,Regular,0
CUST-91043,18,56800.0,40,110,4,46.35,7,0.243,0.134,3,0,10,0,SMS,Push,West,Mobile,Regular,0
CUST-91044,36,30200.0,8,11,6,28.24,7,0.687,0.15,5,1,25,1,Email,Phone,North,Mobile,New,0
CUST-91045,51,12000.0,41,173,3,40.19,8,0.252,0.058,1,0,25,0,SMS,Email,South,Mobile,Regular,0
CUST-91046,35,46600.0,43,64,4,89.28,8,0.376,0.154,2,0,15,1,SMS,SMS,North,Mobile,Dormant,0
CUST-91047,30,55500.0,7,146,4,180.83,7,0.693,0.202,4,1,10,0,Phone,Email,North,Mobile,New,0
CUST-91048,37,46500.0,36,40,4,20.05,5,0.197,0.032,2,0,25,0,Push,SMS,North,Mobile,Regular,0
CUST-91049,22,43000.0,62,7,4,168.11,5,0.567,0.166,1,0,10,0,Push,Email,West,Mobile,VIP,1
CUST-91050,42,37500.0,24,102,3,94.97,2,0.434,0.057,2,0,15,0,Push,Email,West,Mobile,Dormant,0
CUST-91051,72,67000.0,56,49,2,29.32,7,0.479,0.139,2,1,5,1,Email,Email,West,Desktop,VIP,0
CUST-91052,55,50900.0,12,27,7,69.72,6,0.637,0.083,2,1,15,1,Email,Push,East,Desktop,New,0
CUST-91053,26,54600.0,11,3,5,94.42,2,0.284,0.083,1,1,20,0,Email,Email,North,Desktop,New,1
CUST-91054,29,31600.0,8,1,8,68.14,4,0.428,0.088,2,0,30,0,SMS,Email,West,Mobile,Regular,0
CUST-91055,35,39000.0,47,39,4,70.59,7,0.806,0.202,2,1,10,0,Email,SMS,East,Desktop,VIP,1
CUST-91056,53,55400.0,3,69,4,10.67,4,0.547,0.126,1,0,15,1,Push,Push,South,Mobile,VIP,0
CUST-91057,29,30900.0,42,51,3,94.42,8,0.71,0.273,5,0,5,0,Email,Phone,North,Mobile,VIP,0
CUST-91058,31,25600.0,21,44,6,71.4,4,0.407,0.074,0,0,5,1,SMS,Push,East,Mobile,New,0
CUST-91059,52,45100.0,46,84,2,56.71,9,0.079,0.024,6,0,10,0,Email,Phone,North,Desktop,VIP,0
CUST-91060,51,77200.0,31,26,1,61.85,3,0.26,0.094,2,0,20,1,Email,Push,East,Mobile,Dormant,0
CUST-91061,35,56000.0,26,32,4,69.31,6,0.089,0.03,1,0,15,0,Phone,Email,South,Mobile,VIP,0
CUST-91062,25,82700.0,42,15,7,55.23,4,0.39,0.009,0,0,30,0,Phone,Phone,North,Mobile,Dormant,0
CUST-91063,20,49200.0,50,173,10,99.38,9,0.63,0.101,5,0,10,0,SMS,Email,West,Mobile,Regular,0
CUST-91064,31,45500.0,55,30,6,216.89,6,0.182,0.067,4,0,5,1,Email,Push,North,Desktop,New,0
CUST-91065,18,22800.0,53,238,4,203.41,9,0.35,0.131,4,0,10,0,Email,Email,South,Mobile,Regular,0
CUST-91066,50,39900.0,45,55,6,89.78,2,0.386,0.02,4,1,5,1,Email,Email,South,Mobile,New,1
CUST-91067,32,82100.0,17,22,7,95.91,6,0.187,0.059,6,0,15,1,SMS,Email,North,Desktop,New,0
CUST-91068,46,58900.0,22,227,2,60.87,5,0.211,0.064,3,0,10,0,Email,Email,South,Mobile,New,0
CUST-91069,64,67400.0,6,1,3,40.01,2,0.154,0.06,2,0,20,1,Push,Email,North,Mobile,Dormant,0
CUST-91070,55,66800.0,21,90,4,124.93,5,0.431,0.172,3,0,25,1,Phone,Push,South,Desktop,Dormant,0
CUST-91071,25,51800.0,22,3,7,182.1,2,0.501,0.024,4,0,10,0,Email,SMS,West,Mobile,Regular,0
CUST-91072,51,47700.0,61,113,1,136.53,4,0.379,0.02,2,0,15,1,Email,SMS,West,Mobile,Regular,0
CUST-91073,55,54500.0,79,150,3,16.23,3,0.468,0.026,2,0,15,1,Email,Email,North,Mobile,VIP,0
CUST-91074,30,66100.0,9,3,4,32.98,5,0.348,0.01,1,0,10,0,Email,Push,East,Desktop,New,0
